Período: 20261;Emitido em: 11/02/2026 23:50 h; Data da última atualização: 11/02/2026 19:50h;
Critérios da busca: 
Não foi especificado nenhum critério de busca
Disciplina;Nome da disciplina;Professor;Créd;Turma;Destino;Vag;Turno;Horário/Sala;Horas a Distância;SHF;Horas de extensão;Pré-Req;Depto;
PSI1322; LAB METODOS QUANTITATIVOS ;LARISSA MARIA DAVID GABARDO MARTINS;2;1EA;QQC;1;I;QUI 09-11   ;0;0;0;NÃO;PSI;
PSI1322; LAB METODOS QUANTITATIVOS ;LUIS FLAVIO CHAVES ANUNCIACAO;2;1EB;QQC;11;I;TER 07-09   ;0;0;0;NÃO;PSI;
PSI1322; LAB METODOS QUANTITATIVOS ;LARISSA MARIA DAVID GABARDO MARTINS;2;1EC;QQC;0;I;QUI 07-09   ;0;0;0;NÃO;PSI;
PSI1322; LAB METODOS QUANTITATIVOS ;LUIS FLAVIO CHAVES ANUNCIACAO;2;1ED;QQC;10;I;TER 13-15   ;0;0;0;NÃO;PSI;
PSI1322; LAB METODOS QUANTITATIVOS ;LARISSA MARIA DAVID GABARDO MARTINS;2;1EE;QQC;12;I;QUI 13-15   ;0;0;0;NÃO;PSI;
PSI1322; LAB METODOS QUANTITATIVOS ;LUIS FLAVIO CHAVES ANUNCIACAO;2;1EN;QQC;26;I;TER 09-11   ;0;0;0;NÃO;PSI;
PSI1323; METODOS QUALITATIVOS ;ALEXANDRE DE OLIVEIRA MARQUES;2;1EA;QQC;0;I;QUI 09-11   ;0;0;0;NÃO;PSI;
PSI1323; METODOS QUALITATIVOS ;MAYLA COSMO MONTEIRO;2;1EB;QQC;0;I;QUA 07-09   ;0;0;0;NÃO;PSI;
PSI1324; LAB DE METODOS QUALITIVOS ;ALEXANDRE DE OLIVEIRA MARQUES;2;1EA;QQC;0;I;TER 09-11   ;0;0;0;NÃO;PSI;
PSI1324; LAB DE METODOS QUALITIVOS ;MAYLA COSMO MONTEIRO;2;1EB;QQC;0;I;SEG 07-09   ;0;0;0;NÃO;PSI;
PSI1325; PSICOMETRIA ;LUIS FLAVIO CHAVES ANUNCIACAO;2;1EA;QQC;2;I;SEG 11-13   ;0;0;0; SIM ;PSI;
PSI1325; PSICOMETRIA ;LARISSA MARIA DAVID GABARDO MARTINS;2;1EB;QQC;0;I;TER 11-13   ;0;0;0; SIM ;PSI;
PSI1326; LAB DE PSICOMETRIA ;LUIS FLAVIO CHAVES ANUNCIACAO;2;1EA;QQC;0;I;SEX 11-13   ;0;0;0; SIM ;PSI;
PSI1326; LAB DE PSICOMETRIA ;LARISSA MARIA DAVID GABARDO MARTINS;2;1EB;QQC;1;I;QUI 11-13   ;0;0;0; SIM ;PSI;
PSI1327; PRATICA QUANTITATIVA ;LARISSA MARIA DAVID GABARDO MARTINS;2;1EA;QQC;0;I;QUI 15-17   ;0;2;0; SIM ;PSI;
PSI1327; PRATICA QUANTITATIVA ;HORISTA A CONTRATAR;2;1EB;QQC;0;I;SEX 13-15   ;0;2;0; SIM ;PSI;
PSI1327; PRATICA QUANTITATIVA ;HORISTA A CONTRATAR;2;1ED;QQC;19;I;SEX 11-13   ;0;2;0; SIM ;PSI;
PSI1327; PRATICA QUANTITATIVA ;WALDIR MONTEIRO SAMPAIO;2;1EN;QQC;9;I;QUA 11-13   ;0;2;0; SIM ;PSI;
PSI1328; PRATICA METODOS QUALITATIVOS ;ALEXANDRE DE OLIVEIRA MARQUES;2;1EA;QQC;0;I;TER 15-17   ;0;2;0; SIM ;PSI;
PSI1328; PRATICA METODOS QUALITATIVOS ;LEONARDO FERNANDES MARTINS;2;1EB;QQC;0;I;SEX 07-09   ;0;2;0; SIM ;PSI;
PSI1328; PRATICA METODOS QUALITATIVOS ;MAYLA COSMO MONTEIRO;2;1EC;QQC;0;I;QUA 09-11   ;0;2;0; SIM ;PSI;
PSI1335; PESQUISA I ;ANDREA SEIXAS MAGALHAES;2;1EA;QQC;20;I;GAVEA;0;2;0;NÃO;PSI;
PSI1335; PESQUISA I ;BRENO SANVICENTE VIEIRA;2;1EB;QQC;20;I;GAVEA;0;2;0;NÃO;PSI;
PSI1335; PESQUISA I ;HORISTA A CONTRATAR;2;1EC;QQC;20;I;GAVEA;0;2;0;NÃO;PSI;
PSI1335; PESQUISA I ;DANIEL CORREA MOGRABI;2;1ED;QQC;20;I;GAVEA;0;2;0;NÃO;PSI;
PSI1335; PESQUISA I ;HELENICE CHARCHAT FICHMAN;2;1EE;QQC;19;I;GAVEA;0;2;0;NÃO;PSI;
PSI1335; PESQUISA I ;JESUS LANDEIRA FERNANDEZ;2;1EF;QQC;19;I;GAVEA;0;2;0;NÃO;PSI;
PSI1335; PESQUISA I ;JAQUELINE DE CARVALHO RODRIGUES;2;1EG;QQC;19;I;GAVEA;0;2;0;NÃO;PSI;
PSI1335; PESQUISA I ;HORISTA A CONTRATAR;2;1EH;QQC;20;I;GAVEA;0;2;0;NÃO;PSI;
PSI1335; PESQUISA I ;LEONARDO FERNANDES MARTINS;2;1EI;QQC;20;I;GAVEA;0;2;0;NÃO;PSI;
PSI1335; PESQUISA I ;LUCIANA FONTES PESSOA;2;1EJ;QQC;20;I;GAVEA;0;2;0;NÃO;PSI;
PSI1335; PESQUISA I ;MONAH WINOGRAD;2;1EK;QQC;16;I;GAVEA;0;2;0;NÃO;PSI;
PSI1335; PESQUISA I ;REBECA NONATO MACHADO;2;1EL;QQC;20;I;GAVEA;0;2;0;NÃO;PSI;
PSI1335; PESQUISA I ;SILVIA MARIA ABU JAMRA ZORNIG;2;1EM;QQC;20;I;GAVEA;0;2;0;NÃO;PSI;
PSI1335; PESQUISA I ;THOMAS EICHENBERG KRAHE;2;1EN;QQC;20;I;GAVEA;0;2;0;NÃO;PSI;
PSI1336; PESQUISA II ;ANDREA SEIXAS MAGALHAES;2;1EA;QQC;20;I;GAVEA;0;2;0;NÃO;PSI;
PSI1336; PESQUISA II ;BRENO SANVICENTE VIEIRA;2;1EB;QQC;20;I;GAVEA;0;2;0;NÃO;PSI;
PSI1336; PESQUISA II ;HORISTA A CONTRATAR;2;1EC;QQC;20;I;GAVEA;0;2;0;NÃO;PSI;
PSI1336; PESQUISA II ;DANIEL CORREA MOGRABI;2;1ED;QQC;20;I;GAVEA;0;2;0;NÃO;PSI;
PSI1336; PESQUISA II ;HELENICE CHARCHAT FICHMAN;2;1EE;QQC;20;I;GAVEA;0;2;0;NÃO;PSI;
PSI1336; PESQUISA II ;JESUS LANDEIRA FERNANDEZ;2;1EF;QQC;18;I;GAVEA;0;2;0;NÃO;PSI;
PSI1336; PESQUISA II ;JAQUELINE DE CARVALHO RODRIGUES;2;1EG;QQC;19;I;GAVEA;0;2;0;NÃO;PSI;
PSI1336; PESQUISA II ;HORISTA A CONTRATAR;2;1EH;QQC;20;I;GAVEA;0;2;0;NÃO;PSI;
PSI1336; PESQUISA II ;LEONARDO FERNANDES MARTINS;2;1EI;QQC;20;I;GAVEA;0;2;0;NÃO;PSI;
PSI1336; PESQUISA II ;LUCIANA FONTES PESSOA;2;1EJ;QQC;19;I;GAVEA;0;2;0;NÃO;PSI;
PSI1336; PESQUISA II ;MONAH WINOGRAD;2;1EK;QQC;15;I;GAVEA;0;2;0;NÃO;PSI;
PSI1336; PESQUISA II ;REBECA NONATO MACHADO;2;1EL;QQC;20;I;GAVEA;0;2;0;NÃO;PSI;
PSI1336; PESQUISA II ;SILVIA MARIA ABU JAMRA ZORNIG;2;1EM;QQC;20;I;GAVEA;0;2;0;NÃO;PSI;
PSI1336; PESQUISA II ;THOMAS EICHENBERG KRAHE;2;1EN;QQC;20;I;GAVEA;0;2;0;NÃO;PSI;
PSI1341; DIREITOS HUMANOS ;FERNANDA MENDES LAGES RIBEIRO;2;1EA;QQC;0;I;QUI 11-13   ;0;0;0;NÃO;PSI;
PSI1341; DIREITOS HUMANOS ;FERNANDA MENDES LAGES RIBEIRO;2;1EB;QQC;1;I;TER 07-09   ;0;0;0;NÃO;PSI;
PSI1401; PSICOLOGIA HOSPITALAR ;MAYLA COSMO MONTEIRO;2;1EA;QQC;0;I;TER 11-13   ;0;0;0; SIM ;PSI;
PSI1401; PSICOLOGIA HOSPITALAR ;MAYLA COSMO MONTEIRO;2;1EB;QQC;0;I;QUI 15-17   ;0;0;0; SIM ;PSI;
PSI1500; AVALIACAO PSICOLOGICA I ;RENATA ALVES PAES;4;1EA;QQC;0;I;TER 13-15   QUI 13-15   ;0;0;0; SIM ;PSI;
PSI1500; AVALIACAO PSICOLOGICA I ;LUIS FLAVIO CHAVES ANUNCIACAO;4;1EB;QQC;39;I;TER 15-17   QUI 15-17   ;0;0;0; SIM ;PSI;
PSI1501; AVALIACAO PSICOLOGICA II ;ALEXANDRE DE OLIVEIRA MARQUES;2;1EA;QQC;0;I;TER 13-15   ;0;0;0; SIM ;PSI;
PSI1501; AVALIACAO PSICOLOGICA II ;ALEXANDRE DE OLIVEIRA MARQUES;2;1EB;QQC;20;I;TER 07-09   ;0;0;0; SIM ;PSI;
PSI1502; LAB AVALIACAO PSICOLOGICA II ;ALEXANDRE DE OLIVEIRA MARQUES;2;1EA;QQC;1;I;QUI 13-15   ;0;0;0; SIM ;PSI;
PSI1502; LAB AVALIACAO PSICOLOGICA II ;ALEXANDRE DE OLIVEIRA MARQUES;2;1EB;QQC;21;I;QUI 07-09   ;0;0;0; SIM ;PSI;
PSI1601; PESQUISA III ;ANDREA SEIXAS MAGALHAES;2;1EA;QQC;18;I;GAVEA;0;2;0;NÃO;PSI;
PSI1601; PESQUISA III ;BRENO SANVICENTE VIEIRA;2;1EB;QQC;9;I;GAVEA;0;2;0;NÃO;PSI;
PSI1601; PESQUISA III ;HORISTA A CONTRATAR;2;1EC;QQC;10;I;GAVEA;0;2;0;NÃO;PSI;
PSI1601; PESQUISA III ;DANIEL CORREA MOGRABI;2;1ED;QQC;10;I;GAVEA;0;2;0;NÃO;PSI;
PSI1601; PESQUISA III ;HELENICE CHARCHAT FICHMAN;2;1EE;QQC;10;I;GAVEA;0;2;0;NÃO;PSI;
PSI1601; PESQUISA III ;JESUS LANDEIRA FERNANDEZ;2;1EF;QQC;10;I;GAVEA;0;2;0;NÃO;PSI;
PSI1601; PESQUISA III ;JAQUELINE DE CARVALHO RODRIGUES;2;1EG;QQC;10;I;GAVEA;0;2;0;NÃO;PSI;
PSI1601; PESQUISA III ;HORISTA A CONTRATAR;2;1EH;QQC;10;I;GAVEA;0;2;0;NÃO;PSI;
PSI1601; PESQUISA III ;LEONARDO FERNANDES MARTINS;2;1EI;QQC;9;I;GAVEA;0;2;0;NÃO;PSI;
PSI1601; PESQUISA III ;LUCIANA FONTES PESSOA;2;1EJ;QQC;10;I;GAVEA;0;2;0;NÃO;PSI;
PSI1601; PESQUISA III ;MONAH WINOGRAD;2;1EK;QQC;10;I;GAVEA;0;2;0;NÃO;PSI;
PSI1601; PESQUISA III ;REBECA NONATO MACHADO;2;1EL;QQC;10;I;GAVEA;0;2;0;NÃO;PSI;
PSI1601; PESQUISA III ;SILVIA MARIA ABU JAMRA ZORNIG;2;1EM;QQC;10;I;GAVEA;0;2;0;NÃO;PSI;
PSI1601; PESQUISA III ;THOMAS EICHENBERG KRAHE;2;1EN;QQC;10;I;GAVEA;0;2;0;NÃO;PSI;
PSI1602; PESQUISA IV ;ANDREA SEIXAS MAGALHAES;2;1EA;QQC;9;I;GAVEA;0;4;0;NÃO;PSI;
PSI1602; PESQUISA IV ;BRENO SANVICENTE VIEIRA;2;1EB;QQC;10;I;GAVEA;0;4;0;NÃO;PSI;
PSI1602; PESQUISA IV ;HORISTA A CONTRATAR;2;1EC;QQC;10;I;GAVEA;0;4;0;NÃO;PSI;
PSI1602; PESQUISA IV ;DANIEL CORREA MOGRABI;2;1ED;QQC;9;I;GAVEA;0;4;0;NÃO;PSI;
PSI1602; PESQUISA IV ;HELENICE CHARCHAT FICHMAN;2;1EE;QQC;10;I;GAVEA;0;4;0;NÃO;PSI;
PSI1602; PESQUISA IV ;JESUS LANDEIRA FERNANDEZ;2;1EF;QQC;10;I;GAVEA;0;4;0;NÃO;PSI;
PSI1602; PESQUISA IV ;JAQUELINE DE CARVALHO RODRIGUES;2;1EG;QQC;9;I;GAVEA;0;4;0;NÃO;PSI;
PSI1602; PESQUISA IV ;HORISTA A CONTRATAR;2;1EH;QQC;10;I;GAVEA;0;4;0;NÃO;PSI;
PSI1602; PESQUISA IV ;LEONARDO FERNANDES MARTINS;2;1EI;QQC;10;I;GAVEA;0;4;0;NÃO;PSI;
PSI1602; PESQUISA IV ;LUCIANA FONTES PESSOA;2;1EJ;QQC;9;I;GAVEA;0;4;0;NÃO;PSI;
PSI1602; PESQUISA IV ;MONAH WINOGRAD;2;1EK;QQC;9;I;GAVEA;0;4;0;NÃO;PSI;
PSI1602; PESQUISA IV ;REBECA NONATO MACHADO;2;1EL;QQC;10;I;GAVEA;0;4;0;NÃO;PSI;
PSI1602; PESQUISA IV ;SILVIA MARIA ABU JAMRA ZORNIG;2;1EM;QQC;10;I;GAVEA;0;4;0;NÃO;PSI;
PSI1602; PESQUISA IV ;THOMAS EICHENBERG KRAHE;2;1EN;QQC;10;I;GAVEA;0;4;0;NÃO;PSI;
PSI1605; ELABORACAO DE MONOGRAFIA ;MARINA PANTE;2;1EA;QQC;0;I;QUA 11-13   ;0;2;0; SIM ;PSI;
PSI1605; ELABORACAO DE MONOGRAFIA ;MARINA PANTE;2;1EB;QQC;0;I;QUA 13-15   ;0;2;0; SIM ;PSI;
PSI1606; OBSERVACAO E ENTREVISTA ;REGINA LUCIA LIMA PONTES;4;1EB;CCI;1;I;SEG 09-11   QUA 09-11   ;0;0;0; SIM ;PSI;
PSI1606; OBSERVACAO E ENTREVISTA ;MAYLA COSMO MONTEIRO;4;1EA;QQC;0;I;TER 13-15   QUI 13-15   ;0;0;0; SIM ;PSI;
PSI1606; OBSERVACAO E ENTREVISTA ;REGINA LUCIA LIMA PONTES;4;1EB;QQC;0;I;SEG 09-11   QUA 09-11   ;0;0;0; SIM ;PSI;
PSI1606; OBSERVACAO E ENTREVISTA ;HORISTA A CONTRATAR;4;1EC;QQC;12;I;SEG 11-13   QUA 11-13   ;0;0;0; SIM ;PSI;
PSI1692; TRANSTORNOS ADITIVOS: T P C ;GISELE DE ALELUIA VIEIRA;2;1EA;QQC;0;I;QUA 11-13   ;0;0;0; SIM ;PSI;
PSI1693; PSICOLOGIA AMBIENTAL ;LUIZ JOSE VERISSIMO;2;1EA;QQC;25;I;SEX 07-09   ;0;0;0;NÃO;PSI;
PSI1694; TERAPIA CC INFAN ADOLESCÊNCIA ;RENATA BARBOZA VIANNA MEDEIROS;2;1EA;QQC;0;I;TER 11-13   ;0;0;0; SIM ;PSI;
PSI1721; DISC. E ESC. DE CASOS CLÍNICOS ;MARIA AMELIA PENIDO SAMPAIO;4;1EA;QQC;0;I;SEG 11-13   QUA 11-13   ;0;0;0; SIM ;PSI;
PSI1725; DESENVOLVIMENTO PROFISSIONAL ;RAPHAEL SACCHI ZAREMBA;2;1EA;QQC;0;I;TER 09-11   ;0;0;0; SIM ;PSI;
PSI1725; DESENVOLVIMENTO PROFISSIONAL ;RAPHAEL SACCHI ZAREMBA;2;1EB;QQC;1;I;TER 13-15   ;0;0;0; SIM ;PSI;
PSI1725; DESENVOLVIMENTO PROFISSIONAL ;RAPHAEL SACCHI ZAREMBA;2;1EN;QQC;0;I;TER 11-13   ;0;0;0; SIM ;PSI;
PSI1726; PROJETO DE VIDA ;RAPHAEL SACCHI ZAREMBA;4;1EA;QQC;13;I;SEG 11-13   QUA 11-13   ;0;0;0; SIM ;PSI;
PSI1730; ESTAGIO BASICO SOCIAL ;LEONARDO FERNANDES MARTINS;2;1EA;QQC;24;I;SEX 11-13   ;0;2;0; SIM ;PSI;
PSI1730; ESTAGIO BASICO SOCIAL ;MARACY DOMINGUES ALVES;2;1EB;QQC;10;I;SEX 07-09   ;2;0;0; SIM ;PSI;
PSI1730; ESTAGIO BASICO SOCIAL ;FERNANDA MENDES LAGES RIBEIRO;2;1EC;QQC;2;I;QUI 13-15   ;0;2;0; SIM ;PSI;
PSI1731; ESTAGIO BASICO EM CLINICA ;GABRIEL CUNHA NUNES;2;1EA;QQC;14;I;SEG 07-09   ;0;2;0; SIM ;PSI;
PSI1731; ESTAGIO BASICO EM CLINICA ;REGINA LUCIA LIMA PONTES;2;1EB;QQC;0;I;QUA 13-15   ;0;2;0; SIM ;PSI;
PSI1731; ESTAGIO BASICO EM CLINICA ;SANDRA SALOMAO CARVALHO;2;1EC;QQC;0;I;QUI 07-09   ;0;2;0; SIM ;PSI;
PSI1732; ESTAGIO PROFISSIONALIZANTE I ;FERNANDA MENDES LAGES RIBEIRO;2;1E@;CPS;10;I;TER 13-15   ;0;6;0; SIM ;PSI;
PSI1732; ESTAGIO PROFISSIONALIZANTE I ;FERNANDO RIBEIRO TENORIO;2;1E0;QQC;10;I;SEX 13-15   ;0;6;0; SIM ;PSI;
PSI1732; ESTAGIO PROFISSIONALIZANTE I ;SANDRA SALOMAO CARVALHO;2;1E1;QQC;9;I;TER 11-13   ;0;6;0; SIM ;PSI;
PSI1732; ESTAGIO PROFISSIONALIZANTE I ;SANDRA SALOMAO CARVALHO;2;1E2;QQC;8;I;QUI 11-13   ;0;6;0; SIM ;PSI;
PSI1732; ESTAGIO PROFISSIONALIZANTE I ;LEONARDO FERNANDES MARTINS;2;1E3;QQC;10;I;SEX 09-11   ;0;6;0; SIM ;PSI;
PSI1732; ESTAGIO PROFISSIONALIZANTE I ;MONAH WINOGRAD;2;1E4;QQC;4;I;SEX 11-13   ;0;6;0; SIM ;PSI;
PSI1732; ESTAGIO PROFISSIONALIZANTE I ;REGINA SCHOEMER JARDIM;2;1E5;QQC;5;I;GAVEA;0;8;0; SIM ;PSI;
PSI1732; ESTAGIO PROFISSIONALIZANTE I ;GABRIEL CUNHA NUNES;2;1E6;QQC;7;I;QUA 15-17   ;0;6;0; SIM ;PSI;
PSI1732; ESTAGIO PROFISSIONALIZANTE I ;FERNANDO RIBEIRO TENORIO;2;1E7;QQC;8;I;QUA 11-13   ;0;6;0; SIM ;PSI;
PSI1732; ESTAGIO PROFISSIONALIZANTE I ;FERNANDO RIBEIRO TENORIO;2;1E8;QQC;10;I;QUI 07-09   ;0;6;0; SIM ;PSI;
PSI1732; ESTAGIO PROFISSIONALIZANTE I ;FERNANDO RIBEIRO TENORIO;2;1E9;QQC;9;I;SEX 11-13   ;0;6;0; SIM ;PSI;
PSI1732; ESTAGIO PROFISSIONALIZANTE I ;ALINE ROMANI SPONCHIADO;2;1EA;QQC;6;I;SEX 09-11   ;0;6;0; SIM ;PSI;
PSI1732; ESTAGIO PROFISSIONALIZANTE I ;ANDREA SEIXAS MAGALHAES;2;1EB;QQC;10;I;TER 13-15   ;0;6;0; SIM ;PSI;
PSI1732; ESTAGIO PROFISSIONALIZANTE I ;CARLOS EDUARDO DUARTE ALVES DE BRITO;2;1EC;QQC;8;I;TER 13-15   ;0;6;0; SIM ;PSI;
PSI1732; ESTAGIO PROFISSIONALIZANTE I ;DANIELA ROMAO BARBUTO DIAS;2;1ED;QQC;4;I;SEG 13-15   ;0;6;0; SIM ;PSI;
PSI1732; ESTAGIO PROFISSIONALIZANTE I ;GABRIEL CUNHA NUNES;2;1EE;QQC;4;I;QUA 07-09   ;0;6;0; SIM ;PSI;
PSI1732; ESTAGIO PROFISSIONALIZANTE I ;FERNANDA MENDES LAGES RIBEIRO;2;1EF;QQC;9;I;TER 11-13   ;0;6;0; SIM ;PSI;
PSI1732; ESTAGIO PROFISSIONALIZANTE I ;FERNANDO RIBEIRO TENORIO;2;1EG;QQC;10;I;SEG 11-13   ;0;6;0; SIM ;PSI;
PSI1732; ESTAGIO PROFISSIONALIZANTE I ;GISELE DE ALELUIA VIEIRA;2;1EH;QQC;6;I;SEG 11-13   ;0;6;0; SIM ;PSI;
PSI1732; ESTAGIO PROFISSIONALIZANTE I ;HELENICE CHARCHAT FICHMAN;2;1EI;QQC;9;I;TER 09-11   ;0;6;0; SIM ;PSI;
PSI1732; ESTAGIO PROFISSIONALIZANTE I ;HENRIQUE DE CARVALHO PEREIRA;2;1EJ;QQC;6;I;TER 11-13   ;0;6;0; SIM ;PSI;
PSI1732; ESTAGIO PROFISSIONALIZANTE I ;JAQUELINE DE CARVALHO RODRIGUES;2;1EK;QQC;6;I;QUI 09-11   ;0;6;0; SIM ;PSI;
PSI1732; ESTAGIO PROFISSIONALIZANTE I ;KATIA NAHUM CAMPOS;2;1EL;QQC;6;I;QUI 11-13   ;0;6;0; SIM ;PSI;
PSI1732; ESTAGIO PROFISSIONALIZANTE I ;LUCIANA BROOKING TERESA DIAS;2;1EM;QQC;8;I;SEG 11-13   ;0;6;0; SIM ;PSI;
PSI1732; ESTAGIO PROFISSIONALIZANTE I ;LUCIANA BROOKING TERESA DIAS;2;1EN;QQC;8;I;SEG 15-17   ;0;6;0; SIM ;PSI;
PSI1732; ESTAGIO PROFISSIONALIZANTE I ;LUIZ JOSE VERISSIMO;2;1EO;QQC;7;I;QUA 15-17   ;0;6;0; SIM ;PSI;
PSI1732; ESTAGIO PROFISSIONALIZANTE I ;MARACY DOMINGUES ALVES;2;1EP;QQC;6;I;SEX 11-13   ;0;6;0; SIM ;PSI;
PSI1732; ESTAGIO PROFISSIONALIZANTE I ;MARIA AMELIA PENIDO SAMPAIO;2;1EQ;QQC;4;I;SEG 13-15   ;0;6;0; SIM ;PSI;
PSI1732; ESTAGIO PROFISSIONALIZANTE I ;MARIANGELA DA SILVA MONTEIRO;2;1ER;QQC;8;I;SEX 09-11   ;0;6;0; SIM ;PSI;
PSI1732; ESTAGIO PROFISSIONALIZANTE I ;MARINA PANTE;2;1ES;QQC;8;I;QUI 11-13   ;0;6;0; SIM ;PSI;
PSI1732; ESTAGIO PROFISSIONALIZANTE I ;MARINA PANTE;2;1ET;QQC;6;I;TER 13-15   ;0;6;0; SIM ;PSI;
PSI1732; ESTAGIO PROFISSIONALIZANTE I ;REGINA LUCIA LIMA PONTES;2;1EU;QQC;0;I;SEG 13-15   ;0;6;0; SIM ;PSI;
PSI1732; ESTAGIO PROFISSIONALIZANTE I ;REGINA LUCIA LIMA PONTES;2;1EV;QQC;1;I;SEG 15-17   ;0;6;0; SIM ;PSI;
PSI1732; ESTAGIO PROFISSIONALIZANTE I ;REGINA LUCIA LIMA PONTES;2;1EW;QQC;5;I;QUA 15-17   ;0;6;0; SIM ;PSI;
PSI1732; ESTAGIO PROFISSIONALIZANTE I ;RENATA MACHADO DE MELLO;2;1EX;QQC;6;I;SEX 11-13   ;0;6;0; SIM ;PSI;
PSI1732; ESTAGIO PROFISSIONALIZANTE I ;RENATA ALVES PAES;2;1EY;QQC;5;I;QUI 11-13   ;0;6;0; SIM ;PSI;
PSI1732; ESTAGIO PROFISSIONALIZANTE I ;RENATA ALVES PAES;2;1EZ;QQC;6;I;QUI 09-11   ;0;6;0; SIM ;PSI;
PSI1733; ESTAGIO PROFISSIONALIZANTE II ;FERNANDA MENDES LAGES RIBEIRO;2;1E3;CPS;9;I;TER 13-15   ;0;6;0; SIM ;PSI;
PSI1733; ESTAGIO PROFISSIONALIZANTE II ;SANDRA SALOMAO CARVALHO;2;1E1;QQC;6;I;QUI 11-13   ;0;6;0; SIM ;PSI;
PSI1733; ESTAGIO PROFISSIONALIZANTE II ;MAYLA COSMO MONTEIRO;2;1E2;QQC;5;I;TER 09-11   ;0;6;0; SIM ;PSI;
PSI1733; ESTAGIO PROFISSIONALIZANTE II ;ALINE ROMANI SPONCHIADO;2;1EA;QQC;7;I;SEX 11-13   ;0;6;0; SIM ;PSI;
PSI1733; ESTAGIO PROFISSIONALIZANTE II ;ANDREA SEIXAS MAGALHAES;2;1EB;QQC;10;I;TER 13-15   ;0;6;0; SIM ;PSI;
PSI1733; ESTAGIO PROFISSIONALIZANTE II ;DANIELA ROMAO BARBUTO DIAS;2;1EC;QQC;7;I;QUA 13-15   ;0;6;0; SIM ;PSI;
PSI1733; ESTAGIO PROFISSIONALIZANTE II ;FABRICIO MARTINS PINTO;2;1ED;QQC;6;I;TER 15-17   ;0;6;0; SIM ;PSI;
PSI1733; ESTAGIO PROFISSIONALIZANTE II ;FERNANDA MENDES LAGES RIBEIRO;2;1EE;QQC;8;I;TER 11-13   ;0;6;0; SIM ;PSI;
PSI1733; ESTAGIO PROFISSIONALIZANTE II ;FERNANDO RIBEIRO TENORIO;2;1EF;QQC;9;I;SEG 11-13   ;0;6;0; SIM ;PSI;
PSI1733; ESTAGIO PROFISSIONALIZANTE II ;FERNANDO RIBEIRO TENORIO;2;1EG;QQC;9;I;QUI 07-09   ;0;6;0; SIM ;PSI;
PSI1733; ESTAGIO PROFISSIONALIZANTE II ;FERNANDO RIBEIRO TENORIO;2;1EH;QQC;10;I;SEX 13-15   ;0;6;0; SIM ;PSI;
PSI1733; ESTAGIO PROFISSIONALIZANTE II ;GISELE DE ALELUIA VIEIRA;2;1EJ;QQC;4;I;GAVEA;0;8;0; SIM ;PSI;
PSI1733; ESTAGIO PROFISSIONALIZANTE II ;HELENICE CHARCHAT FICHMAN;2;1EK;QQC;9;I;TER 09-11   ;0;6;0; SIM ;PSI;
PSI1733; ESTAGIO PROFISSIONALIZANTE II ;HENRIQUE DE CARVALHO PEREIRA;2;1EL;QQC;8;I;TER 09-11   ;0;6;0; SIM ;PSI;
PSI1733; ESTAGIO PROFISSIONALIZANTE II ;CARLOS EDUARDO DUARTE ALVES DE BRITO;2;1EM;QQC;7;I;SEX 13-15   ;0;6;0; SIM ;PSI;
PSI1733; ESTAGIO PROFISSIONALIZANTE II ;GABRIEL CUNHA NUNES;2;1EN;QQC;7;I;QUA 09-11   ;0;6;0; SIM ;PSI;
PSI1733; ESTAGIO PROFISSIONALIZANTE II ;LUCIANA BROOKING TERESA DIAS;2;1EO;QQC;9;I;SEG 13-15   ;0;6;0; SIM ;PSI;
PSI1733; ESTAGIO PROFISSIONALIZANTE II ;LUIZ JOSE VERISSIMO;2;1EP;QQC;7;I;QUA 15-17   ;0;6;0; SIM ;PSI;
PSI1733; ESTAGIO PROFISSIONALIZANTE II ;MARACY DOMINGUES ALVES;2;1EQ;QQC;6;I;SEX 13-15   ;0;6;0; SIM ;PSI;
PSI1733; ESTAGIO PROFISSIONALIZANTE II ;MARIANGELA DA SILVA MONTEIRO;2;1ER;QQC;8;I;SEX 09-11   ;0;6;0; SIM ;PSI;
PSI1733; ESTAGIO PROFISSIONALIZANTE II ;MELISSA DE OLIVEIRA PEREIRA;2;1ES;QQC;8;I;SEG 09-11   ;0;6;0; SIM ;PSI;
PSI1733; ESTAGIO PROFISSIONALIZANTE II ;MARIA AMELIA PENIDO SAMPAIO;2;1ET;QQC;5;I;SEG 15-17   ;0;6;0; SIM ;PSI;
PSI1733; ESTAGIO PROFISSIONALIZANTE II ;RENATA BARBOZA VIANNA MEDEIROS;2;1EU;QQC;6;I;QUI 11-13   ;0;6;0; SIM ;PSI;
PSI1733; ESTAGIO PROFISSIONALIZANTE II ;MARINA PANTE;2;1EV;QQC;6;I;QUI 11-13   ;0;6;0; SIM ;PSI;
PSI1733; ESTAGIO PROFISSIONALIZANTE II ;MARINA PANTE;2;1EW;QQC;7;I;TER 15-17   ;0;6;0; SIM ;PSI;
PSI1733; ESTAGIO PROFISSIONALIZANTE II ;REGINA SCHOEMER JARDIM;2;1EY;QQC;8;I;GAVEA;0;8;0; SIM ;PSI;
PSI1733; ESTAGIO PROFISSIONALIZANTE II ;RENATA MACHADO DE MELLO;2;1EZ;QQC;6;I;TER 09-11   ;0;6;0; SIM ;PSI;
